"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","tmsplitcheckcombined2.visib","wdsp","tmsplitcheckcombined2.Num_collision"
"615",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,68.7,68.6,1.5,4.7,0.72463768115942
"616",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,69.4,66.3,4.9,9.3,0.72463768115942
"617",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,59.6,48.5,10,10.6,0.72463768115942
"618",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,56.3,50.9,9.8,8.3,0.471014492753623
"619",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,55.5,46.8,10,7.9,0.572463768115942
"620",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,58,51.4,10,9.3,0.557971014492754
"621",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,54.1,47.5,10,6,0.630434782608696
"622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,59.3,56.1,10,12.4,0.623188405797101
"623",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,63.7,62.6,8.4,15.8,0.579710144927536
"624",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,64.9,64.2,7.4,7.6,0.623188405797101
"625",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,63.8,63.5,3.9,5.7,0.58695652173913
"626",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,65.8,65.6,9.2,12.8,0.521739130434783
"627",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,66.3,66.2,6.2,10.5,0.41304347826087
"628",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,68.8,65.6,5.9,11,0.615942028985507
"629",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,62.1,58.7,10,6.9,0.63768115942029
"630",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,57.1,49.2,10,14.5,0.521739130434783
"631",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,56.4,49.4,10,10.9,0.623188405797101
"632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,62.4,62,6.7,5.5,0.507246376811594
"633",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,63.3,63.3,1.4,7.1,0.434782608695652
"634",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,62.3,58.2,8.8,13.8,0.623188405797101
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,51.1,39,10,12.1,0.608695652173913
"636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,56.7,49,10,10.1,0.652173913043478
"637",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,59.7,58.3,10,9.3,0.768115942028985
"638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,62,54.1,10,11.3,0.855072463768116
"639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,58.8,50.3,10,7,0.572463768115942
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,60.6,59.2,10,6.9,0.485507246376812
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,59.5,58.7,6.5,7.2,0.710144927536232
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,64.3,63.4,8.7,14.7,0.673913043478261
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,65.1,65,4.9,17.1,0.659420289855073
"644",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,60.1,59.6,7.8,11.3,0.58695652173913
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,54.1,43.5,10,12.1,0.782608695652174
"646",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,55.1,51.2,10,6.7,0.442028985507246
"647",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,60.4,59.4,9.6,12.3,0.615942028985507
"648",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,60.4,52,6.9,27.3,0.789855072463768
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,57.7,44.2,10,18.1,0.594202898550725
"650",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,50.6,39.9,10,6.7,0.659420289855073
"651",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,58.9,56.1,10,10.4,0.644927536231884
"652",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,58.7,58.5,3.4,7.7,0.731884057971015
"653",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,53.6,44.6,9.3,13.9,0.557971014492754
"654",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,54.5,49.5,10,10.8,0.398550724637681
"655",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,62.2,61.6,7.4,11.8,0.594202898550725
"656",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,53,46.7,9.8,12.5,0.601449275362319
"657",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,47,43.6,9.7,16.7,0.746376811594203
"658",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,48.3,39.9,10,8.7,0.695652173913043
"659",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,44.6,33.5,10,12.3,0.884057971014493
"660",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,30.2,18,10,12.6,0.739130434782609
"661",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,35.8,29.8,10,5,0.572463768115942
"662",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,48.8,44.3,10,9.2,0.63768115942029
"663",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,46.1,39,10,12.3,0.797101449275362
"664",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,43.9,37.1,10,11.3,0.63768115942029
"665",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,46.6,43.4,8.9,10.1,0.840579710144927
"666",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,43.8,33.2,9.9,15.6,0.717391304347826
"667",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,43.5,31.4,10,9.4,0.847826086956522
"668",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,54.8,50.4,7.8,16.8,0.536231884057971
"669",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,40.5,24.6,10,15.4,0.702898550724638
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,51.1,39,10,15.3,0.804347826086957
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,54.2,52.3,8,13.5,0.760869565217391
"672",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,40.8,30.7,10,6.9,0.536231884057971
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,50.1,47.2,10,7.8,0.456521739130435
"674",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,48.9,39.7,9.9,12.2,0.565217391304348
"675",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,43,28.8,10,12.4,0.601449275362319
"676",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,37.9,27.4,10,10,0.536231884057971
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,52.2,47.6,9.8,14.6,0.833333333333333
"678",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,43.2,34,10,10.1,0.688405797101449
"679",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,48.2,44.2,10,10,0.731884057971015
"680",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,42.5,34.2,10,8,0.492753623188406
"681",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,42.6,36.3,10,6.1,0.507246376811594
"682",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,40.9,35.1,10,7.7,0.666666666666667
"683",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,42,38.5,10,10.2,0.942028985507246
"684",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,51.3,48.7,7.9,15,0.789855072463768
"685",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,43.4,28.1,10,10.2,0.811594202898551
"686",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,41,26.6,10,9,0.920289855072464
"687",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,38.7,36.7,7.8,9.9,0.695652173913043
"688",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,39,34.6,9,12.3,0.579710144927536
"689",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,38.4,28.3,9.8,7.9,0.557971014492754
"690",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,42.6,38.1,9.7,10,0.695652173913043
"691",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,32.8,25.1,9.2,17.6,0.826086956521739
"692",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,28.2,20.4,8.1,12.6,0.91304347826087
"693",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,30.9,24.3,8,12.4,0.601449275362319
"694",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,27.6,13.8,10,10.1,0.492753623188406
"695",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,32.7,23.9,9.7,4.6,0.673913043478261
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,44.9,41.8,9.3,10.3,0.702898550724638
"697",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,44.3,31.7,9.9,14.9,0.63768115942029
"698",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,32.4,19.7,10,10.7,0.717391304347826
"699",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,32.7,24.3,9.7,6.7,0.666666666666667
"700",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,45.6,45.4,3.2,10.6,0.442028985507246
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,29.5,12.4,10,13.1,0.485507246376812
"702",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,21.9,5,10,11,0.543478260869565
"703",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,15.3,-1.4,10,17.5,0.615942028985507
"704",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,13.7,5.4,9.5,11,0.528985507246377
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,16.7,3.7,9.3,10.5,0.521739130434783
"706",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,21,17.9,4.9,10.5,0.384057971014493
"707",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,9.5,-0.5,10,15,0.385185185185185
"708",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,14.7,2,10,12.9,0.555555555555556
"709",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,25.6,18.3,10,6.7,0.474074074074074
"710",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,23,13.8,9.5,23.4,0.555555555555556
"711",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,13.2,-0.2,10,22.4,0.488888888888889
"712",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,9.3,-0.5,10,12.7,0.444444444444444
"713",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,35,28,9.9,18.3,0.496296296296296
"714",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,38.3,32.3,9.3,14.6,0.785185185185185
"715",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,31.4,24.2,10,6.6,0.511111111111111
"716",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,38.5,38,10,8.6,0.62962962962963
"717",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,43.7,43.7,5.6,13.4,0.962962962962963
"718",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,45.4,43.2,3,19.2,0.6
"719",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,27,21.7,10,14.5,0.533333333333333
"720",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,31.6,24.5,9.1,15.4,0.481481481481481
"721",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,32.3,28.9,8.2,8.8,0.681481481481481
"722",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,36,35.2,5.5,7.7,0.533333333333333
"723",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,32.4,29.5,8.4,10.2,0.57037037037037
"724",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,28.9,21.4,10,10.5,0.77037037037037
"725",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,38.1,32.5,10,14.3,0.607407407407407
"726",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,39.7,31.7,10,7.2,0.414814814814815
"727",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,36.4,35.9,7.6,4,0.577777777777778
"728",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,45.3,45.3,4.4,16.2,0.548148148148148
"729",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,41.1,36.1,8.8,13.9,0.651851851851852
"730",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,28,12.4,10,13.2,0.674074074074074
"731",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,25.3,7,10,14.4,0.77037037037037
"732",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,36.8,30.7,10,12.2,0.488888888888889
"733",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,43.4,43.2,4.4,9.5,0.525925925925926
"734",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,40.3,37.7,6.9,12.1,0.637037037037037
"735",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,31.9,30.5,4.3,23.4,0.518518518518518
"736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,25,14.8,10,13.1,0.651851851851852
"737",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,38.3,34.7,9.4,11.9,0.674074074074074
"738",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,34.2,30.8,6.4,11.9,0.585185185185185
"739",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,19.8,8.6,10,16.5,0.533333333333333
"740",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,37.8,34.1,9.1,13.4,0.62962962962963
"741",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,42.5,38.1,5.1,14.1,0.725925925925926
"742",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,30,20.2,10,4.8,0.518518518518518
"743",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,36.4,32.6,8.4,9.5,0.703703703703704
"744",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,34.6,28.2,8.4,14.5,0.62962962962963
"745",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,28.3,17.3,10,6.2,0.555555555555556
"746",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,41.6,39,9,11.3,0.607407407407407
"747",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,46.3,46.3,1.2,9.7,0.62962962962963
"748",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,45,44.2,3.9,13.6,0.503703703703704
"749",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,31.5,23,10,9.7,0.674074074074074
"750",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,36.9,34,8.5,8.7,0.711111111111111
"751",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,40.8,40.8,2.2,9.7,0.688888888888889
"752",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,44.8,44.6,2.9,8.8,0.62962962962963
"753",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,35.9,24.8,10,13.1,0.785185185185185
"754",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,39.4,34.8,8.3,12.4,0.488888888888889
"755",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,38.1,35.4,9.6,8.3,0.37037037037037
"756",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,45.6,45.5,2.9,12.4,0.503703703703704
"757",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,45.9,45.9,0.2,13.3,0.688888888888889
"758",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,43.1,38.6,8.3,13.8,0.666666666666667
"759",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,37.5,32.5,9.7,10.6,0.614814814814815
"760",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,42.3,41.5,5,11.4,0.651851851851852
"761",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,42.5,41.5,6.4,12.3,0.451851851851852
"762",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,42.1,40.1,6.5,10.7,0.607407407407407
"763",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,40.3,29.3,10,8.9,0.614814814814815
"764",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,42.6,38.2,10,12.9,0.666666666666667
"765",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,46.7,41,10,8.5,0.637037037037037
"766",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,45.3,45.2,5.1,23.3,0.792592592592593
"767",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,40.2,37.5,6.2,34.8,0.6
"768",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,39.6,33.6,9.9,23.4,0.444444444444444
"769",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,37.8,34.5,8.2,24.2,0.592592592592593
"770",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,37.7,30.1,10,17.5,0.6
"771",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,38.1,35.9,8.9,12.3,0.392592592592593
"772",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,39.6,36.3,8.2,15.8,0.562962962962963
"773",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,35.5,28.2,9.6,12,0.837037037037037
"774",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,38.1,25.9,10,17.5,0.637037037037037
"775",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,36.3,24.8,10,11.4,0.511111111111111
"776",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,36.7,30.7,10,9,0.644444444444444
"777",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,35,33.4,3.4,31,0.555555555555556
"778",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,34.8,29,9.7,22.8,0.8
"779",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,36.5,28.1,9.7,20.1,0.822222222222222
"780",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,36.1,21.4,10,13.5,0.851851851851852
"781",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,33.3,17.6,10,19.7,0.607407407407407
"782",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,27.2,7.9,10,12.2,0.481481481481481
"783",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,30.5,6.6,10,12.2,0.837037037037037
"784",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,32.5,17.5,10,9.1,0.525925925925926
"785",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,36.8,32.7,8.6,21,0.392592592592593
"786",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,36.1,35.3,6.6,21.5,0.681481481481481
"787",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,37.5,31.9,10,7,0.814814814814815
"788",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,36.3,30.8,10,6.8,0.622222222222222
"789",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,35.8,32.8,9.3,16.6,0.444444444444444
"790",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,36.4,25,10,19.4,0.607407407407407
"791",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,37.6,28.7,10,16,0.748148148148148
"792",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,40.4,32.9,10,10.1,0.696296296296296
"793",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,41.6,40.3,8.1,6.5,0.703703703703704
"794",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,46.8,46.8,2.1,11.5,0.733333333333333
"795",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,43.6,33.1,9.6,12.6,0.496296296296296
"796",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,37.7,31.2,8.1,8.4,0.503703703703704
"797",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,35.3,32.5,9.3,7.5,0.644444444444444
"798",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,47.3,46.9,3.5,15.7,0.733333333333333
"799",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,39.9,24,10,17,0.562962962962963
"800",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,38,25.2,9.4,12.2,0.644444444444444
"801",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,43.5,37.2,8.7,10.7,0.525925925925926
"802",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,37.9,28.3,9.5,11.2,0.459259259259259
"803",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,36.3,20.4,10,12.6,0.585185185185185
"804",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,37.7,31.7,9.1,6.5,0.77037037037037
"805",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,37.9,33,10,6.5,0.703703703703704
"806",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,42.8,38.5,10,9.8,0.785185185185185
"807",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,47.7,45.3,6.7,15.4,0.807407407407407
"808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,47.7,45,7,13.7,0.666666666666667
"809",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,39.7,31.5,9,17.5,0.503703703703704
"810",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,44.7,44.7,2.6,21.6,0.637037037037037
"811",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,45.6,41.3,8.4,16.1,0.696296296296296
"812",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,41.9,34.1,10,16.6,0.851851851851852
"813",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,41.8,40.6,9.6,8.6,0.851851851851852
"814",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,43.2,33.2,10,11.6,0.614814814814815
"815",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,44.6,31.9,10,10.5,0.733333333333333
"816",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,46.3,33.1,10,7.2,0.548148148148148
"817",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,46.4,33.6,10,7.1,0.562962962962963
"818",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,44.7,41.7,10,6.7,0.525925925925926
"819",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,49.2,48.2,7.1,15.1,0.725925925925926
"820",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,50,48.9,3.2,12.7,0.718518518518519
"821",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,48.8,46.9,7.8,9.2,0.792592592592593
"822",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,49.5,48.3,5.1,6.3,0.666666666666667
"823",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,50.5,48.7,9.2,5.9,0.422222222222222
