"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","ttsplitcheckcombined2.visib","wdsp","Num_collision"
"619",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,57.5,47.6,10,3.6,0.658536585365854
"620",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,61.2,50.8,10,6.5,0.774390243902439
"621",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,61.9,54.4,9.8,4.6,0.768292682926829
"622",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,61.1,47.4,10,5,0.908536585365854
"623",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,57.2,42.7,10,12.5,0.786585365853659
"624",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,57,47.3,10,7.7,0.73780487804878
"625",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,66.1,63.2,8.1,8.1,0.774390243902439
"626",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,67.9,61.5,8.2,12.3,0.634146341463415
"627",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,59,42.3,10,9.3,0.835365853658537
"628",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,58.9,51.3,10,6.7,0.853658536585366
"629",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,59.7,55.3,8.6,8.9,0.658536585365854
"630",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,63.1,59.1,7.9,15.8,0.823170731707317
"631",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,63.5,55.3,9.9,6.2,0.804878048780488
"632",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,63.3,58.5,9.9,4.4,0.585365853658537
"633",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,65.9,63.2,9.2,6.7,0.689024390243902
"634",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,63.3,61.3,6.7,7,0.75609756097561
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,62.4,60.6,7.1,13.2,0.628048780487805
"636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,59.9,56.3,9.4,17.6,0.707317073170732
"637",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,58.5,54,9.2,13.1,0.798780487804878
"638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,59.4,57.3,6.8,5.7,0.609756097560976
"639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,59.6,50.4,9.6,11,0.652439024390244
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,55.7,42.6,10,6.9,0.695121951219512
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,63,57,10,11.5,0.719512195121951
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,65.2,60.4,9.4,12.3,0.810975609756098
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,60.8,45.9,9.7,12.6,0.75
"644",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,59,44,10,8.9,0.713414634146341
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,52.9,48.1,8.1,8.1,0.707317073170732
"646",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.3,43.7,10,9.2,0.615853658536585
"647",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,50.9,43.2,10,4.2,0.536585365853659
"648",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,63.2,58.4,10,8.2,0.817073170731707
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,64.9,62.1,9.9,9.5,0.676829268292683
"650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,65,63.4,6.6,12,0.646341463414634
"651",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,63.2,59.7,7.9,9.7,0.890243902439024
"652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,62.7,58.8,9,7.5,0.591463414634146
"653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,56,45.2,10,10.7,0.524390243902439
"654",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,49,32.4,10,11.8,0.719512195121951
"655",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,57.7,52.3,9.3,10.5,0.689024390243902
"656",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,57,55.4,6.1,12.8,0.871951219512195
"657",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,59.5,57,8.7,10.7,0.859756097560976
"658",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,54.3,51.1,7.6,15.7,0.780487804878049
"659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,54.7,45.9,10,10.7,0.658536585365854
"660",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,57.6,45.4,10,13.1,0.682926829268293
"661",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,54.1,40.5,10,12,0.731707317073171
"662",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,54.3,48,9.9,6.1,0.719512195121951
"663",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,61.9,59,8,9.8,0.725609756097561
"664",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,56.1,45,9.4,8.9,0.896341463414634
"665",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,51.3,43.6,10,7.9,0.841463414634146
"666",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,48.2,42.2,9.6,4,0.652439024390244
"667",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,51,47.2,9.5,8.2,0.652439024390244
"668",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,56.5,53.5,6,5.2,0.664634146341463
"669",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,49.8,41.1,8.6,8.4,0.957317073170732
"670",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,43.7,34.9,9.7,11.1,0.780487804878049
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,37,20.6,10,10.7,0.682926829268293
"672",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,38.1,26,10,5.6,0.560975609756098
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,52.1,48.9,6.5,9.5,0.810975609756098
"674",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,48.9,39.6,7.8,17.1,0.890243902439024
"675",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,33.6,14.6,10,14.4,0.792682926829268
"676",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,45.7,32.6,9.8,16.1,0.920731707317073
"677",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,36.8,15.4,10,15.8,0.865853658536585
"678",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,37.1,19.7,10,15.9,0.634146341463415
"679",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,52.6,41.5,8.9,18.3,0.469512195121951
"680",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,54.8,52.5,4.5,15.5,0.847560975609756
"681",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,56.7,53.5,3.6,11.2,0.780487804878049
"682",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,48,41.1,6.7,11.9,0.829268292682927
"683",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,37,30.9,9.3,12.6,0.5
"684",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,30.9,16.8,10,6.6,0.475609756097561
"685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,46.1,38.6,9.9,9.8,0.481707317073171
"686",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,53,46.9,8.8,18.8,0.914634146341463
"687",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,43.5,38.4,6.3,32.8,0.664634146341463
"688",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,44.6,20.6,10,18.9,0.609756097560976
"689",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,52.7,37.7,10,6.9,0.621951219512195
"690",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,57.7,52.4,9.3,11.1,0.695121951219512
"691",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,53.6,48.7,9.4,5.6,0.823170731707317
"692",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,52.5,46.7,7.9,11.7,0.780487804878049
"693",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,43.9,29.7,10,13.9,0.670731707317073
"694",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,53.2,42.7,10,9.1,0.573170731707317
"695",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,53.2,49,7.4,9.8,0.75
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,42.5,32.4,9.9,14.9,0.798780487804878
"697",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,51.2,48.4,6.1,14.5,0.634146341463415
"698",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,43.1,28,9.9,11.5,0.908536585365854
"699",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,39.3,27.7,9.8,9.3,1
"700",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,48.9,45.2,6.8,9.8,0.902439024390244
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,41.9,34,8,25,0.658536585365854
"702",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,35.4,24.7,10,19.6,0.664634146341463
"703",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,48.7,45.1,5.8,19.6,0.75
"704",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,47.9,44.8,8.4,8.6,0.878048780487805
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,40.8,33.7,9.5,19.3,0.878048780487805
"706",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,37,27.8,10,8.2,0.975609756097561
"707",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,36.9,27.7,9.9,9.8,0.75609756097561
"708",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,39,30.1,10,10.9,0.49390243902439
"709",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,37.8,31.6,9.9,5.8,0.73780487804878
"710",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,44,37,9.6,4.2,0.817073170731707
"711",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,48.6,45.7,8,8.8,0.725609756097561
"712",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,42.4,32.2,10,14.1,0.792682926829268
"713",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,37.3,26.2,10,9.6,0.914634146341463
"714",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,38.2,30.8,10,8.3,0.585365853658537
"715",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,41.4,34,9.8,7.1,0.457317073170732
"716",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,42.9,37.4,9.7,7.5,0.713414634146341
"717",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,47.4,44.2,6.6,11.1,0.847560975609756
"718",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,50.7,49.2,2.1,10.2,0.524390243902439
"719",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,44.8,33.5,10,10.4,0.463414634146341
"720",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,43.7,36.4,10,7.4,0.5
"721",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,47,43.2,9.5,10.7,0.335365853658537
"722",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,41.2,27.8,9.9,8.4,0.481707317073171
"723",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,32.1,15.4,10,11.9,0.664634146341463
"724",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,26.9,8.3,9.9,7.5,0.469512195121951
"725",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,31.8,15.1,9.9,13.6,0.371428571428571
"726",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,40.4,21.5,10,13.1,0.497142857142857
"727",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,34.5,19.8,9.5,11.1,0.554285714285714
"728",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,44,32.1,7.6,16.3,0.405714285714286
"729",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,20.8,5.2,8.8,10.3,0.571428571428571
"730",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,22.6,10.2,9.4,12.1,0.542857142857143
"731",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,13.1,-2.4,9.9,14.8,0.731428571428571
"732",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,35.2,22.5,9.5,21,0.805714285714286
"733",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,26.9,10,10,10.2,0.48
"734",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,27.1,12.1,10,8.8,0.36
"735",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,40.9,35.6,7.7,6.3,0.565714285714286
"736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,32.6,25.6,8.4,16.3,0.708571428571429
"737",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,32.1,24,8,9.6,0.6
"738",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,35.8,33.6,2.8,14.1,0.72
"739",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,34.5,23.4,10,14.9,0.651428571428571
"740",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,20.2,1.9,10,13.3,0.537142857142857
"741",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,40,32.8,9.2,13.4,0.502857142857143
"742",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,35.7,23.4,10,13.1,0.548571428571429
"743",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,32.3,17.7,10,7.9,0.52
"744",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,35.5,30.5,8.4,8.4,0.56
"745",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,31.6,20.4,10,10.4,0.788571428571429
"746",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,38.5,34.8,6.7,12.4,0.451428571428571
"747",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,36.5,26.7,9.4,16,0.417142857142857
"748",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,31.2,20.9,6.7,12.7,0.4
"749",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,21.6,14.7,6.6,16.6,0.474285714285714
"750",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,29.2,20.9,10,8.5,0.531428571428571
"751",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,35.1,31.1,8.4,8.1,0.697142857142857
"752",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,24.5,12.9,7.8,20.3,0.645714285714286
"753",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,24.8,10.2,10,16.8,0.371428571428571
"754",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,33.1,27.4,5.7,12.8,0.451428571428571
"755",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,21,11.7,9.3,17.6,0.685714285714286
"756",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,28.1,18.4,10,7.6,0.611428571428571
"757",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,34.1,28.9,7.2,12.9,0.657142857142857
"758",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,16.8,5,9.8,15.8,0.811428571428571
"759",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,27.4,16,9.5,10.3,0.462857142857143
"760",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,34.5,29.9,7.6,6,0.388571428571429
"761",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,37.1,34.3,6.3,14.9,0.514285714285714
"762",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,36.4,32.9,7.4,21.1,0.634285714285714
"763",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,32.6,23.3,9.9,23.9,0.582857142857143
"764",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,31,23.6,8.9,9.5,0.502857142857143
"765",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,21.8,11,8.1,16.2,1
"766",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,20.6,8.9,8.6,8.4,0.571428571428571
"767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,25.7,21,4.6,19.6,0.542857142857143
"768",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,10.7,-4.6,8.6,22.7,0.502857142857143
"769",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,21.7,11.8,6.5,7.7,0.611428571428571
"770",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,30.6,24.5,10,8.8,0.68
"771",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,27,19.7,6.9,11,0.64
"772",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,14.1,-0.8,9.5,18.8,0.834285714285714
"773",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,21.9,10.6,10,8.5,0.497142857142857
"774",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,36,34,2.6,7.7,0.445714285714286
"775",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,29.4,19.6,6,8.9,0.622857142857143
"776",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,14.3,0.2,10,11.9,0.44
"777",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,24.2,12.2,10,9.3,0.44
"778",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,22.2,9.9,10,7.2,0.571428571428571
"779",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,23.1,14.2,9.1,5.1,0.56
"780",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,33.4,27.2,6.8,10.9,0.68
"781",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,27,10.3,10,10.8,0.542857142857143
"782",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,36.1,33.8,3.1,14.8,0.634285714285714
"783",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,32.7,30.2,1.6,10,0.691428571428571
"784",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,25,15.9,9.9,10.9,0.748571428571429
"785",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,33.8,28,9.2,8,0.48
"786",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,35.6,26.1,9.6,9.5,0.691428571428571
"787",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,36.5,30.3,9.9,6,0.634285714285714
"788",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,42.1,38.5,5,12.3,0.662857142857143
"789",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,38.1,21.9,10,14.1,0.64
"790",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,31.1,11.6,10,12.3,0.64
"791",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,38.7,33.3,5.8,10.8,0.685714285714286
"792",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,38.5,33.8,7,12.3,0.52
"793",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,32.9,18.5,9,17.1,0.617142857142857
"794",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,38.6,34.1,7.9,10.1,0.571428571428571
"795",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,31,3.9,10,21.1,0.622857142857143
"796",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,27.6,-1.5,10,18.3,0.577142857142857
"797",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,30.3,13.2,9,6.3,0.531428571428571
"798",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,34.2,31,7,8.5,0.485714285714286
"799",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,35.1,18.8,9.4,15.7,0.548571428571429
"800",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,27.2,1.4,10,14.9,0.628571428571429
"801",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,31.4,16.3,10,6.7,0.68
"802",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,33.6,24.1,9.9,6.7,0.594285714285714
"803",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,42.6,39.7,4.2,12.8,0.52
"804",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,42.4,40,5.1,13.1,0.6
"805",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,37.4,34.5,7.8,12.7,0.508571428571429
"806",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,34.9,23.9,9.5,10.6,0.542857142857143
"807",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,36.8,28.3,9.8,11,0.662857142857143
"808",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,39.4,31.2,9.8,13.6,0.714285714285714
"809",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,37.9,24.8,9.8,11.5,0.811428571428571
"810",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,37.1,27.6,9.9,7,0.92
"811",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,45,41.6,5.9,14.6,0.554285714285714
"812",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,47.3,39.1,4.8,13.7,0.554285714285714
"813",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,41.6,27.3,10,12.5,0.474285714285714
"814",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,43.2,36.1,9.5,6.8,0.554285714285714
"815",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,44.2,40.5,8.6,9.3,0.72
"816",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,41.2,34.2,10,14.8,0.617142857142857
"817",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,39.4,35.5,4.5,18.7,0.594285714285714
"818",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,43.9,41.7,3.6,9.4,0.571428571428571
"819",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,47.8,40.7,5.1,12.4,0.725714285714286
"820",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,45,31.4,10,10.1,0.52
"821",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,45,38.2,10,9.1,0.64
"822",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,49.8,46.3,8.9,10.2,0.617142857142857
"823",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,50.6,35.8,8.3,6.9,0.668571428571429
"824",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,46.4,28.5,10,8.6,0.64
"825",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,47.5,43.2,6.9,12.5,0.862857142857143
"826",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,51.9,45.2,7.3,7.7,0.697142857142857
"827",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,46.3,37.4,9.9,11,0.497142857142857
"828",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,45.2,40.7,8.5,16.2,0.777142857142857
